order_id,customer_id,order_date,shipped_date,delivered_date,channel,promo_code,discount_pct,subtotal,shipping_cost,tax,order_total,status,is_first_order
O00000223,C000193,2024-02-04,2024-02-05,2024-02-08,paid_social,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00000224,C000193,2024-04-02,2024-04-03,2024-04-06,email,,0.0,76.96,0.0,6.16,83.12,delivered,False
O00000225,C000193,2024-05-12,2024-05-13,2024-05-18,email,WELCOME10,0.15,48.43,0.0,3.87,52.3,delivered,False
O00000226,C000193,2024-05-18,2024-05-19,2024-05-22,paid_social,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00000227,C000194,2023-08-18,2023-08-19,2023-08-21,organic_search,BFCM20,0.2,71.16,0.0,5.69,76.85,delivered,True
O00000228,C000196,2023-04-04,2023-04-05,2023-04-08,organic_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000229,C000196,2023-04-05,2023-04-06,2023-04-07,direct,,0.0,78.97,0.0,6.32,85.29,delivered,False
O00000230,C000196,2023-04-06,2023-04-07,2023-04-09,organic_search,,0.0,53.98,0.0,4.32,58.3,delivered,False
O00000231,C000196,2023-04-22,2023-04-23,2023-04-26,organic_search,BFCM20,0.1,17.09,5.99,1.37,24.45,delivered,False
O00000232,C000200,2023-07-30,2023-07-31,2023-08-02,email,SUMMER15,0.2,31.19,5.99,2.5,39.68,delivered,True
O00000233,C000200,2023-08-21,2023-08-22,2023-08-24,direct,,0.2,36.78,5.99,2.94,45.71,delivered,False
O00000234,C000201,2023-06-13,2023-06-14,2023-06-17,referral,,0.2,14.39,5.99,1.15,21.53,delivered,True
O00000235,C000202,2024-02-19,2024-02-20,2024-02-24,email,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00000236,C000203,2024-02-03,2024-02-04,2024-02-07,paid_social,,0.0,252.93,0.0,20.23,273.16,delivered,True
O00000237,C000204,2023-10-12,2023-10-13,2023-10-16,organic_search,SUMMER15,0.15,58.62,0.0,4.69,63.31,delivered,True
O00000238,C000205,2023-11-11,2023-11-12,2023-11-14,organic_search,WELCOME10,0.1,89.05,0.0,7.12,96.17,delivered,True
O00000239,C000205,2023-11-20,2023-11-21,2023-11-24,paid_search,,0.0,56.96,0.0,4.56,61.52,delivered,False
O00000240,C000205,2023-12-10,2023-12-11,2023-12-12,organic_search,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00000241,C000205,2023-12-14,2023-12-15,2023-12-18,organic_social,WELCOME10,0.15,33.14,5.99,2.65,41.78,delivered,False
O00000242,C000206,2024-03-28,2024-03-29,2024-04-02,referral,SUMMER15,0.2,27.99,5.99,2.24,36.22,delivered,True
O00000243,C000206,2024-04-06,2024-04-07,2024-04-09,email,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00000244,C000206,2024-05-09,2024-05-10,2024-05-12,organic_search,LOYAL15,0.1,24.29,5.99,1.94,32.22,delivered,False
O00000245,C000207,2024-01-06,2024-01-07,2024-01-12,organic_search,,0.0,110.94,0.0,8.88,119.82,delivered,True
O00000246,C000208,2023-11-18,2023-11-19,2023-11-22,paid_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000247,C000209,2023-10-06,2023-10-07,2023-10-09,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00000248,C000211,2023-11-12,2023-11-13,2023-11-15,paid_search,,0.0,44.98,5.99,3.6,54.57,delivered,True
O00000249,C000211,2023-11-17,2023-11-18,2023-11-20,email,,0.0,118.96,0.0,9.52,128.48,delivered,False
O00000250,C000211,2023-11-18,2023-11-19,2023-11-24,paid_social,,0.0,69.98,0.0,5.6,75.58,delivered,False
O00000251,C000212,2023-11-07,2023-11-08,2023-11-11,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00000252,C000212,2023-12-19,2023-12-20,2023-12-21,direct,LOYAL15,0.15,15.29,5.99,1.22,22.5,delivered,False
O00000253,C000213,2023-08-25,2023-08-26,2023-08-28,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00000254,C000214,2023-06-26,2023-06-27,2023-06-30,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00000255,C000215,2023-03-19,2023-03-20,2023-03-23,paid_social,,0.0,92.96,0.0,7.44,100.4,delivered,True
O00000256,C000216,2024-05-24,2024-05-25,2024-05-26,direct,BFCM20,0.2,21.59,5.99,1.73,29.31,delivered,True
O00000257,C000217,2023-03-05,2023-03-06,2023-03-07,referral,,0.0,43.97,5.99,3.52,53.48,delivered,True
O00000258,C000218,2024-06-23,2024-06-24,2024-06-26,paid_search,,0.0,91.96,0.0,7.36,99.32,delivered,False
O00000259,C000219,2023-04-29,2023-04-30,2023-05-02,paid_social,,0.0,95.97,0.0,7.68,103.65,delivered,True
O00000260,C000221,2023-05-23,2023-05-24,2023-05-26,direct,LOYAL15,0.2,49.58,0.0,3.97,53.55,delivered,True
O00000261,C000222,2023-10-08,2023-10-09,2023-10-13,paid_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000262,C000223,2023-11-24,2023-11-25,2023-11-29,paid_search,LOYAL15,0.2,20.78,5.99,1.66,28.43,delivered,True
O00000263,C000225,2023-03-30,2023-03-31,2023-04-04,organic_search,,0.2,18.39,5.99,1.47,25.85,delivered,True
O00000264,C000226,2023-08-31,2023-09-01,2023-09-05,paid_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00000265,C000227,2024-05-29,2024-05-30,2024-05-31,paid_social,,0.0,83.97,0.0,6.72,90.69,cancelled,True
O00000266,C000228,2023-12-04,2023-12-05,2023-12-06,direct,,0.0,56.98,0.0,4.56,61.54,delivered,True
O00000267,C000228,2023-12-10,2023-12-11,2023-12-13,email,,0.0,106.95,0.0,8.56,115.51,delivered,False
O00000268,C000231,2023-12-26,2023-12-27,2023-12-29,paid_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000269,C000232,2023-11-23,2023-11-24,2023-11-27,paid_social,,0.0,57.98,0.0,4.64,62.62,delivered,True
O00000270,C000233,2023-07-28,2023-07-29,2023-08-02,direct,BFCM20,0.1,35.07,5.99,2.81,43.87,delivered,True
O00000271,C000235,2024-04-12,2024-04-13,2024-04-17,direct,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000272,C000236,2023-11-25,2023-11-26,2023-11-28,paid_search,,0.2,10.39,5.99,0.83,17.21,delivered,True
O00000273,C000237,2024-01-31,2024-02-01,2024-02-04,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00000274,C000237,2024-02-02,2024-02-03,2024-02-07,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00000275,C000237,2024-02-13,2024-02-14,2024-02-19,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00000276,C000238,2024-02-02,2024-02-03,2024-02-05,direct,,0.0,44.97,5.99,3.6,54.56,delivered,False
O00000277,C000239,2023-09-04,2023-09-05,2023-09-07,referral,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00000278,C000240,2024-03-06,2024-03-07,2024-03-10,email,,0.0,48.98,0.0,3.92,52.9,delivered,True
O00000279,C000241,2023-08-05,2023-08-06,2023-08-09,referral,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00000280,C000242,2023-08-12,2023-08-13,2023-08-16,paid_search,,0.0,127.96,0.0,10.24,138.2,delivered,True
O00000281,C000242,2023-08-22,2023-08-23,2023-08-26,email,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00000282,C000245,2024-05-15,2024-05-16,2024-05-18,paid_social,,0.0,48.97,0.0,3.92,52.89,delivered,True
O00000283,C000246,2024-03-12,2024-03-13,2024-03-16,paid_search,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00000284,C000247,2023-12-28,2023-12-29,2024-01-01,organic_social,WELCOME10,0.15,19.54,5.99,1.56,27.09,delivered,True
O00000285,C000250,2023-10-28,2023-10-29,2023-10-30,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00000286,C000251,2023-02-25,2023-02-26,2023-02-28,organic_search,,0.1,78.26,0.0,6.26,84.52,delivered,True
O00000287,C000252,2024-06-22,2024-06-23,2024-06-26,email,SUMMER15,0.1,62.98,0.0,5.04,68.02,delivered,True
O00000288,C000252,2024-06-25,2024-06-26,2024-06-29,email,BFCM20,0.15,29.74,5.99,2.38,38.11,delivered,False
O00000289,C000253,2023-10-31,2023-11-01,2023-11-03,paid_social,BFCM20,0.2,14.39,5.99,1.15,21.53,delivered,True
O00000290,C000254,2023-02-06,2023-02-07,2023-02-08,email,,0.0,116.97,0.0,9.36,126.33,delivered,False
O00000291,C000255,2023-12-21,2023-12-22,2023-12-25,paid_search,BFCM20,0.1,101.67,0.0,8.13,109.8,delivered,True
O00000292,C000256,2023-03-18,2023-03-19,2023-03-22,referral,,0.0,56.96,0.0,4.56,61.52,delivered,True
O00000293,C000257,2023-06-16,2023-06-17,2023-06-20,referral,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00000294,C000258,2023-12-15,2023-12-16,2023-12-21,direct,LOYAL15,0.1,71.97,0.0,5.76,77.73,delivered,True
O00000295,C000259,2023-03-01,2023-03-02,2023-03-04,paid_search,,0.0,53.98,0.0,4.32,58.3,delivered,True
O00000296,C000261,2024-02-05,2024-02-06,2024-02-09,direct,,0.0,49.98,0.0,4.0,53.98,delivered,True
O00000297,C000262,2023-08-25,2023-08-26,2023-08-30,paid_social,,0.0,17.99,5.99,1.44,25.42,refunded,True
O00000298,C000264,2023-06-03,2023-06-04,2023-06-08,email,,0.0,40.98,5.99,3.28,50.25,delivered,True
O00000299,C000266,2024-05-05,2024-05-06,2024-05-09,email,SUMMER15,0.1,48.58,0.0,3.89,52.47,delivered,False
O00000300,C000266,2024-05-15,2024-05-16,2024-05-18,organic_search,,0.0,57.98,0.0,4.64,62.62,delivered,False
O00000301,C000266,2024-06-22,2024-06-23,2024-06-26,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00000302,C000267,2023-08-18,2023-08-19,2023-08-22,organic_search,,0.0,68.97,0.0,5.52,74.49,delivered,True
O00000303,C000268,2024-05-16,2024-05-17,2024-05-20,paid_search,,0.0,74.96,0.0,6.0,80.96,delivered,True
O00000304,C000270,2024-02-02,2024-02-03,2024-02-06,email,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00000305,C000271,2023-08-07,2023-08-08,2023-08-10,direct,,0.2,17.59,5.99,1.41,24.99,delivered,True
O00000306,C000272,2023-11-18,2023-11-19,2023-11-23,email,,0.2,36.78,5.99,2.94,45.71,delivered,True
O00000307,C000276,2023-08-17,2023-08-18,2023-08-20,direct,LOYAL15,0.15,16.14,5.99,1.29,23.42,delivered,True
O00000308,C000278,2023-09-09,2023-09-10,2023-09-13,organic_search,LOYAL15,0.2,27.99,5.99,2.24,36.22,delivered,True
O00000309,C000279,2023-05-29,2023-05-30,2023-06-02,organic_search,WELCOME10,0.2,21.59,5.99,1.73,29.31,delivered,True
O00000310,C000280,2023-12-20,2023-12-21,2023-12-22,paid_search,BFCM20,0.15,19.54,5.99,1.56,27.09,delivered,True
O00000311,C000281,2024-04-12,2024-04-13,2024-04-18,paid_social,SUMMER15,0.2,49.58,0.0,3.97,53.55,delivered,True
O00000312,C000282,2023-04-20,2023-04-21,2023-04-23,paid_search,BFCM20,0.15,51.81,0.0,4.14,55.95,delivered,True
O00000313,C000283,2024-06-30,2024-07-01,2024-07-03,email,,0.0,195.94,0.0,15.68,211.62,delivered,True
O00000314,C000284,2023-07-25,2023-07-26,2023-07-30,referral,WELCOME10,0.2,18.39,5.99,1.47,25.85,delivered,True
O00000315,C000285,2024-01-03,2024-01-04,2024-01-06,paid_social,BFCM20,0.15,19.54,5.99,1.56,27.09,delivered,True
O00000316,C000286,2024-05-19,2024-05-20,2024-05-25,paid_social,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00000317,C000289,2023-10-31,2023-11-01,2023-11-04,paid_social,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00000318,C000291,2024-03-27,2024-03-28,2024-04-02,paid_search,,0.15,85.81,0.0,6.86,92.67,delivered,True
O00000319,C000292,2024-04-06,2024-04-07,2024-04-10,organic_search,,0.0,31.98,5.99,2.56,40.53,delivered,True
O00000320,C000293,2024-03-23,2024-03-24,2024-03-28,email,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00000321,C000294,2023-07-08,2023-07-09,2023-07-12,paid_social,,0.1,31.49,5.99,2.52,40.0,delivered,True
O00000322,C000294,2023-09-28,2023-09-29,2023-10-02,email,,0.2,73.56,0.0,5.88,79.44,delivered,False
O00000323,C000295,2023-05-23,2023-05-24,2023-05-26,email,BFCM20,0.2,17.59,5.99,1.41,24.99,delivered,True
O00000324,C000296,2024-03-12,2024-03-13,2024-03-16,email,LOYAL15,0.2,55.98,0.0,4.48,60.46,delivered,True
O00000325,C000296,2024-03-26,2024-03-27,2024-03-29,organic_search,,0.0,64.97,0.0,5.2,70.17,delivered,False
O00000326,C000298,2023-05-30,2023-05-31,2023-06-04,direct,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00000327,C000298,2023-06-12,2023-06-13,2023-06-15,organic_search,,0.0,39.98,5.99,3.2,49.17,delivered,False
O00000328,C000300,2023-03-20,2023-03-21,2023-03-26,organic_search,SUMMER15,0.1,24.29,5.99,1.94,32.22,delivered,True
O00000329,C000301,2023-10-08,2023-10-09,2023-10-14,organic_search,WELCOME10,0.2,31.18,5.99,2.49,39.66,delivered,True
O00000330,C000301,2023-10-22,2023-10-23,2023-10-27,email,,0.0,94.96,0.0,7.6,102.56,delivered,False
O00000331,C000303,2023-04-21,2023-04-22,2023-04-24,email,SUMMER15,0.1,11.69,5.99,0.94,18.62,delivered,True
O00000332,C000304,2023-12-23,2023-12-24,2023-12-29,paid_social,,0.0,54.97,0.0,4.4,59.37,delivered,True
O00000333,C000304,2024-01-01,2024-01-02,2024-01-05,paid_search,,0.0,44.98,5.99,3.6,54.57,delivered,False
O00000334,C000305,2023-12-31,2024-01-01,2024-01-04,direct,,0.0,40.98,5.99,3.28,50.25,delivered,True
O00000335,C000305,2024-02-04,2024-02-05,2024-02-10,organic_search,,0.0,37.98,5.99,3.04,47.01,delivered,False
O00000336,C000306,2023-04-08,2023-04-09,2023-04-13,paid_social,,0.0,104.97,0.0,8.4,113.37,delivered,True
O00000337,C000307,2024-04-12,2024-04-13,2024-04-15,organic_search,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00000338,C000308,2023-12-03,2023-12-04,2023-12-05,paid_social,WELCOME10,0.1,16.19,5.99,1.3,23.48,delivered,True
O00000339,C000309,2023-02-14,2023-02-15,2023-02-19,email,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00000340,C000314,2023-04-20,2023-04-21,2023-04-24,paid_social,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00000341,C000314,2023-05-31,2023-06-01,2023-06-03,email,SUMMER15,0.15,124.9,0.0,9.99,134.89,delivered,False
O00000342,C000314,2023-08-28,2023-08-29,2023-09-01,organic_social,BFCM20,0.2,31.18,5.99,2.49,39.66,delivered,False
O00000343,C000314,2023-10-09,2023-10-10,2023-10-15,email,,0.0,53.97,0.0,4.32,58.29,delivered,False
O00000344,C000315,2023-04-08,2023-04-09,2023-04-13,paid_social,SUMMER15,0.15,116.4,0.0,9.31,125.71,delivered,True
O00000345,C000316,2023-07-18,2023-07-19,2023-07-22,organic_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000346,C000317,2023-12-27,2023-12-28,2023-12-30,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00000347,C000317,2024-03-26,2024-03-27,2024-03-31,paid_social,WELCOME10,0.2,18.39,5.99,1.47,25.85,delivered,False
O00000348,C000318,2023-03-11,2023-03-12,2023-03-14,paid_social,,0.0,61.96,0.0,4.96,66.92,delivered,True
O00000349,C000319,2024-03-15,2024-03-16,2024-03-20,referral,,0.0,22.99,5.99,1.84,30.82,refunded,True
O00000350,C000319,2024-03-19,2024-03-20,2024-03-23,organic_search,,0.0,56.98,0.0,4.56,61.54,delivered,False
O00000351,C000319,2024-06-15,2024-06-16,2024-06-20,organic_search,LOYAL15,0.1,35.09,5.99,2.81,43.89,delivered,False
O00000352,C000320,2023-03-18,2023-03-19,2023-03-22,paid_search,,0.0,151.96,0.0,12.16,164.12,delivered,True
O00000353,C000321,2024-03-06,2024-03-07,2024-03-09,referral,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00000354,C000323,2023-10-31,2023-11-01,2023-11-05,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00000355,C000325,2023-07-20,2023-07-21,2023-07-24,organic_search,,0.0,127.96,0.0,10.24,138.2,delivered,False
O00000356,C000325,2023-08-10,2023-08-11,2023-08-16,direct,,0.0,135.96,0.0,10.88,146.84,delivered,False
O00000357,C000326,2023-01-23,2023-01-24,2023-01-26,organic_search,BFCM20,0.1,52.18,0.0,4.17,56.35,delivered,True
O00000358,C000327,2023-06-01,2023-06-02,2023-06-05,referral,,0.0,103.95,0.0,8.32,112.27,delivered,True
O00000359,C000328,2024-05-03,2024-05-04,2024-05-09,paid_social,BFCM20,0.2,40.77,5.99,3.26,50.02,delivered,True
O00000360,C000329,2024-04-20,2024-04-21,2024-04-23,email,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00000361,C000329,2024-05-25,2024-05-26,2024-05-31,email,,0.0,36.98,5.99,2.96,45.93,delivered,False
O00000362,C000330,2023-12-30,2023-12-31,2024-01-03,organic_search,WELCOME10,0.15,19.54,5.99,1.56,27.09,delivered,True
O00000363,C000332,2023-04-21,2023-04-22,2023-04-25,organic_search,,0.0,118.93,0.0,9.51,128.44,delivered,True
O00000364,C000334,2023-10-14,2023-10-15,2023-10-16,organic_search,,0.0,37.98,5.99,3.04,47.01,delivered,True
O00000365,C000335,2024-03-05,2024-03-06,2024-03-09,paid_social,LOYAL15,0.15,11.04,5.99,0.88,17.91,delivered,True
O00000366,C000336,2023-10-09,2023-10-10,2023-10-13,organic_search,,0.0,65.97,0.0,5.28,71.25,delivered,True
O00000367,C000337,2023-02-28,2023-03-01,2023-03-03,paid_social,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00000368,C000338,2023-10-31,2023-11-01,2023-11-06,organic_search,,0.15,11.04,5.99,0.88,17.91,delivered,True
O00000369,C000339,2024-05-07,2024-05-08,2024-05-11,organic_search,,0.15,50.97,0.0,4.08,55.05,delivered,True
O00000370,C000340,2023-02-10,2023-02-11,2023-02-15,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00000371,C000340,2023-03-08,2023-03-09,2023-03-13,email,WELCOME10,0.1,89.96,0.0,7.2,97.16,cancelled,False
O00000372,C000341,2023-10-21,2023-10-22,2023-10-25,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00000373,C000343,2023-10-21,2023-10-22,2023-10-25,organic_search,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00000374,C000344,2023-02-14,2023-02-15,2023-02-18,paid_social,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00000375,C000344,2023-02-25,2023-02-26,2023-02-27,email,,0.0,66.97,0.0,5.36,72.33,delivered,False
O00000376,C000344,2023-04-02,2023-04-03,2023-04-05,email,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00000377,C000344,2023-04-20,2023-04-21,2023-04-26,organic_search,WELCOME10,0.1,31.49,5.99,2.52,40.0,delivered,False
O00000378,C000344,2023-04-21,2023-04-22,2023-04-25,email,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00000379,C000345,2023-12-27,2023-12-28,2023-12-31,organic_search,SUMMER15,0.1,39.58,5.99,3.17,48.74,delivered,True
O00000380,C000346,2023-07-27,2023-07-28,2023-07-31,referral,SUMMER15,0.2,20.78,5.99,1.66,28.43,delivered,True
O00000381,C000347,2023-06-04,2023-06-05,2023-06-09,organic_social,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00000382,C000348,2023-12-12,2023-12-13,2023-12-16,email,,0.2,31.19,5.99,2.5,39.68,delivered,True
O00000383,C000349,2023-08-23,2023-08-24,2023-08-26,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00000384,C000350,2023-12-05,2023-12-06,2023-12-10,organic_social,LOYAL15,0.15,18.69,5.99,1.5,26.18,delivered,True
O00000385,C000351,2023-02-06,2023-02-07,2023-02-09,paid_social,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000386,C000352,2024-01-07,2024-01-08,2024-01-11,direct,BFCM20,0.2,20.78,5.99,1.66,28.43,delivered,True
O00000387,C000353,2023-11-30,2023-12-01,2023-12-03,paid_search,LOYAL15,0.1,87.27,0.0,6.98,94.25,delivered,True
O00000388,C000353,2023-12-17,2023-12-18,2023-12-20,direct,,0.0,84.97,0.0,6.8,91.77,delivered,False
O00000389,C000355,2023-11-06,2023-11-07,2023-11-10,paid_search,,0.0,143.95,0.0,11.52,155.47,delivered,True
O00000390,C000356,2024-01-23,2024-01-24,2024-01-26,paid_search,,0.0,64.97,0.0,5.2,70.17,delivered,True
O00000391,C000357,2023-06-19,2023-06-20,2023-06-24,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00000392,C000358,2023-10-29,2023-10-30,2023-11-03,organic_search,WELCOME10,0.1,24.29,5.99,1.94,32.22,delivered,True
O00000393,C000359,2024-03-23,2024-03-24,2024-03-28,direct,BFCM20,0.2,28.78,5.99,2.3,37.07,delivered,True
O00000394,C000361,2023-10-30,2023-10-31,2023-11-04,organic_search,,0.0,35.98,5.99,2.88,44.85,delivered,True
O00000395,C000362,2024-04-29,2024-04-30,2024-05-02,paid_social,,0.0,62.97,0.0,5.04,68.01,delivered,True
O00000396,C000363,2024-03-27,2024-03-28,2024-03-30,direct,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00000397,C000364,2023-09-11,2023-09-12,2023-09-17,referral,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00000398,C000365,2023-07-20,2023-07-21,2023-07-23,email,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00000399,C000365,2023-09-28,2023-09-29,2023-10-02,email,,0.0,212.94,0.0,17.04,229.98,delivered,False
O00000400,C000365,2023-12-15,2023-12-16,2023-12-19,paid_social,,0.0,87.96,0.0,7.04,95.0,delivered,False
O00000401,C000366,2024-03-22,2024-03-23,2024-03-26,paid_social,,0.0,80.97,0.0,6.48,87.45,delivered,False
O00000402,C000367,2024-03-09,2024-03-10,2024-03-12,paid_social,WELCOME10,0.2,67.96,0.0,5.44,73.4,delivered,True
O00000403,C000368,2024-06-29,2024-06-30,2024-07-04,organic_search,LOYAL15,0.2,14.39,5.99,1.15,21.53,delivered,True
O00000404,C000370,2023-03-06,2023-03-07,2023-03-12,email,,0.0,65.97,0.0,5.28,71.25,delivered,True
O00000405,C000370,2023-03-17,2023-03-18,2023-03-23,paid_search,,0.0,44.98,5.99,3.6,54.57,delivered,False
O00000406,C000370,2023-03-18,2023-03-19,2023-03-24,organic_search,WELCOME10,0.15,56.08,0.0,4.49,60.57,delivered,False
O00000407,C000370,2023-06-11,2023-06-12,2023-06-17,direct,,0.0,127.96,0.0,10.24,138.2,delivered,False
O00000408,C000370,2023-07-11,2023-07-12,2023-07-14,email,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00000409,C000370,2023-08-08,2023-08-09,2023-08-14,email,,0.0,65.98,0.0,5.28,71.26,delivered,False
O00000410,C000370,2023-09-13,2023-09-14,2023-09-15,paid_social,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00000411,C000371,2023-09-02,2023-09-03,2023-09-06,email,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00000412,C000372,2023-06-30,2023-07-01,2023-07-04,direct,BFCM20,0.15,15.29,5.99,1.22,22.5,delivered,True
O00000413,C000373,2023-08-12,2023-08-13,2023-08-16,email,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00000414,C000373,2023-09-13,2023-09-14,2023-09-16,email,BFCM20,0.1,24.29,5.99,1.94,32.22,delivered,False
O00000415,C000373,2023-10-21,2023-10-22,2023-10-26,email,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00000416,C000376,2024-06-02,2024-06-03,2024-06-07,email,,0.0,161.94,0.0,12.96,174.9,delivered,True
O00000417,C000377,2024-02-09,2024-02-10,2024-02-14,email,LOYAL15,0.2,10.39,5.99,0.83,17.21,delivered,True
O00000418,C000378,2023-09-09,2023-09-10,2023-09-12,paid_search,,0.0,85.96,0.0,6.88,92.84,delivered,True
O00000419,C000380,2023-10-24,2023-10-25,2023-10-30,paid_social,,0.0,56.98,0.0,4.56,61.54,delivered,True
O00000420,C000381,2024-03-11,2024-03-12,2024-03-14,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00000421,C000383,2023-08-27,2023-08-28,2023-08-30,referral,BFCM20,0.2,47.97,0.0,3.84,51.81,delivered,True
O00000422,C000383,2023-09-04,2023-09-05,2023-09-08,email,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00000423,C000383,2023-09-05,2023-09-06,2023-09-11,direct,LOYAL15,0.1,41.38,5.99,3.31,50.68,delivered,False
O00000424,C000384,2023-11-25,2023-11-26,2023-11-30,email,,0.0,182.95,0.0,14.64,197.59,delivered,True
