item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,cogs
OI00000258,O00000154,C000136,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000259,O00000154,C000136,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000260,O00000155,C000136,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000261,O00000156,C000137,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.2,43.18,19.6
OI00000262,O00000156,C000137,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00000263,O00000156,C000137,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00000264,O00000157,C000138,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000265,O00000158,C000139,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000266,O00000158,C000139,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00000267,O00000158,C000139,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00000268,O00000159,C000139,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000269,O00000160,C000139,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000270,O00000160,C000139,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000271,O00000161,C000140,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00000272,O00000162,C000141,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00000273,O00000163,C000142,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.2,62.38,27.0
OI00000274,O00000164,C000142,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000275,O00000164,C000142,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000276,O00000164,C000142,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000277,O00000165,C000142,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000278,O00000166,C000143,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000279,O00000167,C000145,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000280,O00000168,C000146,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000281,O00000168,C000146,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000282,O00000169,C000147,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000283,O00000169,C000147,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000284,O00000170,C000150,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000285,O00000170,C000150,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00000286,O00000171,C000150,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000287,O00000171,C000150,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000288,O00000172,C000151,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00000289,O00000173,C000153,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000290,O00000174,C000155,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00000291,O00000175,C000155,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00000292,O00000175,C000155,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00000293,O00000175,C000155,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00000294,O00000176,C000156,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000295,O00000176,C000156,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000296,O00000177,C000156,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000297,O00000178,C000156,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00000298,O00000179,C000157,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000299,O00000180,C000157,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000300,O00000181,C000160,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000301,O00000181,C000160,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00000302,O00000182,C000161,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00000303,O00000182,C000161,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00000304,O00000183,C000162,P006,Decaf House Blend,whole_bean,3,17.99,0.0,53.97,18.6
OI00000305,O00000184,C000163,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00000306,O00000185,C000167,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000307,O00000186,C000169,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000308,O00000186,C000169,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000309,O00000187,C000170,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00000310,O00000187,C000170,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000311,O00000188,C000172,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000312,O00000189,C000174,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000313,O00000190,C000175,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000314,O00000191,C000176,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000315,O00000191,C000176,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000316,O00000192,C000176,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000317,O00000193,C000177,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000318,O00000194,C000177,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00000319,O00000195,C000178,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000320,O00000195,C000178,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000321,O00000196,C000178,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000322,O00000196,C000178,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000323,O00000196,C000178,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000324,O00000197,C000179,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000325,O00000198,C000180,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000326,O00000199,C000181,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000327,O00000199,C000181,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000328,O00000200,C000183,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000329,O00000200,C000183,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000330,O00000201,C000184,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00000331,O00000202,C000184,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000332,O00000202,C000184,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000333,O00000202,C000184,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000334,O00000203,C000184,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000335,O00000203,C000184,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000336,O00000203,C000184,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000337,O00000204,C000185,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00000338,O00000204,C000185,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00000339,O00000205,C000185,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000340,O00000206,C000185,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000341,O00000206,C000185,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000342,O00000207,C000187,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00000343,O00000207,C000187,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00000344,O00000208,C000187,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000345,O00000209,C000187,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00000346,O00000210,C000187,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000347,O00000210,C000187,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00000348,O00000210,C000187,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000349,O00000211,C000187,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000350,O00000211,C000187,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000351,O00000212,C000187,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00000352,O00000213,C000188,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000353,O00000214,C000188,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000354,O00000215,C000189,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00000355,O00000216,C000189,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000356,O00000216,C000189,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000357,O00000216,C000189,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000358,O00000217,C000189,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000359,O00000218,C000190,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000360,O00000219,C000191,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00000361,O00000219,C000191,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000362,O00000220,C000192,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00000363,O00000220,C000192,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000364,O00000220,C000192,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000365,O00000221,C000193,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000366,O00000222,C000193,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000367,O00000222,C000193,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00000368,O00000223,C000193,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000369,O00000224,C000193,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000370,O00000224,C000193,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000371,O00000224,C000193,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000372,O00000225,C000193,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00000373,O00000225,C000193,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00000374,O00000226,C000193,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000375,O00000227,C000194,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00000376,O00000227,C000194,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00000377,O00000227,C000194,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000378,O00000227,C000194,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00000379,O00000228,C000196,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000380,O00000229,C000196,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000381,O00000229,C000196,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000382,O00000229,C000196,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000383,O00000230,C000196,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000384,O00000230,C000196,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000385,O00000231,C000196,P001,Morning Ritual Blend,whole_bean,1,18.99,0.1,17.09,6.5
OI00000386,O00000232,C000200,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00000387,O00000233,C000200,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00000388,O00000233,C000200,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00000389,O00000234,C000201,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000390,O00000235,C000202,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000391,O00000236,C000203,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00000392,O00000236,C000203,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00000393,O00000236,C000203,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00000394,O00000237,C000204,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.15,58.62,25.2
OI00000395,O00000238,C000205,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00000396,O00000238,C000205,P006,Decaf House Blend,whole_bean,3,17.99,0.1,48.57,18.6
OI00000397,O00000238,C000205,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00000398,O00000239,C000205,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000399,O00000239,C000205,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000400,O00000239,C000205,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00000401,O00000240,C000205,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00000402,O00000241,C000205,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00000403,O00000242,C000206,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00000404,O00000243,C000206,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000405,O00000244,C000206,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00000406,O00000245,C000207,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00000407,O00000245,C000207,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000408,O00000245,C000207,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00000409,O00000246,C000208,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000410,O00000247,C000209,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000411,O00000248,C000211,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000412,O00000248,C000211,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000413,O00000249,C000211,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00000414,O00000249,C000211,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000415,O00000249,C000211,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000416,O00000250,C000211,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00000417,O00000251,C000212,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000418,O00000252,C000212,P006,Decaf House Blend,whole_bean,1,17.99,0.15,15.29,6.2
OI00000419,O00000253,C000213,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000420,O00000254,C000214,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000421,O00000255,C000215,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000422,O00000255,C000215,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000423,O00000255,C000215,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000424,O00000256,C000216,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.2,21.59,9.8
OI00000425,O00000257,C000217,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000426,O00000257,C000217,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000427,O00000258,C000218,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00000428,O00000258,C000218,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00000429,O00000259,C000219,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00000430,O00000259,C000219,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000431,O00000260,C000221,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00000432,O00000260,C000221,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00000433,O00000261,C000222,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000434,O00000262,C000223,P008,Reusable Brew Bag,equipment,2,12.99,0.2,20.78,6.4
OI00000435,O00000263,C000225,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00000436,O00000264,C000226,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000437,O00000265,C000227,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000438,O00000265,C000227,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000439,O00000265,C000227,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000440,O00000266,C000228,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000441,O00000266,C000228,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000442,O00000267,C000228,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000443,O00000267,C000228,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000444,O00000267,C000228,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000445,O00000267,C000228,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000446,O00000268,C000231,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000447,O00000269,C000232,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000448,O00000269,C000232,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000449,O00000270,C000233,P008,Reusable Brew Bag,equipment,3,12.99,0.1,35.07,9.6
OI00000450,O00000271,C000235,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000451,O00000272,C000236,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00000452,O00000273,C000237,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000453,O00000274,C000237,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000454,O00000275,C000237,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000455,O00000276,C000238,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000456,O00000276,C000238,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000457,O00000277,C000239,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00000458,O00000278,C000240,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000459,O00000278,C000240,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000460,O00000279,C000241,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000461,O00000280,C000242,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000462,O00000280,C000242,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00000463,O00000281,C000242,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000464,O00000282,C000245,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00000465,O00000282,C000245,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000466,O00000283,C000246,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00000467,O00000284,C000247,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00000468,O00000285,C000250,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000469,O00000286,C000251,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.1,35.09,13.5
OI00000470,O00000286,C000251,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00000471,O00000286,C000251,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00000472,O00000286,C000251,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00000473,O00000287,C000252,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00000474,O00000287,C000252,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00000475,O00000288,C000252,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00000476,O00000289,C000253,P006,Decaf House Blend,whole_bean,1,17.99,0.2,14.39,6.2
OI00000477,O00000290,C000254,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00000478,O00000291,C000255,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00000479,O00000291,C000255,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.1,70.18,27.0
OI00000480,O00000292,C000256,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00000481,O00000292,C000256,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000482,O00000293,C000257,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000483,O00000294,C000258,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00000484,O00000294,C000258,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00000485,O00000294,C000258,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00000486,O00000295,C000259,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.0,53.98,19.6
OI00000487,O00000296,C000261,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00000488,O00000296,C000261,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000489,O00000297,C000262,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00000490,O00000298,C000264,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000491,O00000298,C000264,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00000492,O00000299,C000266,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.1,48.58,19.6
OI00000493,O00000300,C000266,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00000494,O00000300,C000266,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00000495,O00000301,C000266,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00000496,O00000302,C000267,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00000497,O00000303,C000268,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00000498,O00000303,C000268,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
